id,inning,batting_team,batsman,batsman_runs,valid_ball,strike_rate,bowler,dismissal_kind,fielder,info,season,is_four,is_six,bowling_team
598027,2,Pune Warriors India,Yuvraj Singh,16,14,114.3,Jaydev Unadkat,caught,Virat Kohli,c Virat Kohli b Jaydev Unadkat,2013,2,0,Royal Challengers Bangalore
598027,2,Pune Warriors India,Mithun Manhas,11,13,84.6,,,,not out,2013,1,0,Royal Challengers Bangalore
598027,2,Pune Warriors India,Luke Wright,7,3,233.3,Jaydev Unadkat,caught,AB de Villiers,c AB de Villiers b Jaydev Unadkat,2013,0,1,Royal Challengers Bangalore
598027,2,Pune Warriors India,Bhuvneshwar Kumar,6,12,50.0,RP Singh,caught,Arun Karthik,c Arun Karthik b RP Singh,2013,1,0,Royal Challengers Bangalore
598027,2,Pune Warriors India,Ali Murtuza,5,4,125.0,Chris Gayle,stumped,Arun Karthik,stumped Arun Karthik b Chris Gayle,2013,1,0,Royal Challengers Bangalore
598027,2,Pune Warriors India,Ashoke Dinda,1,1,100.0,,,,not out,2013,0,0,Royal Challengers Bangalore
598027,2,Pune Warriors India,Ishwar Pandey,0,2,0.0,Chris Gayle,bowled,,b Chris Gayle,2013,0,0,Royal Challengers Bangalore
598027,2,Pune Warriors India,Robin Uthappa,0,2,0.0,Murali Kartik,caught,RP Singh,c RP Singh b Murali Kartik,2013,0,0,Royal Challengers Bangalore
598027,1,Royal Challengers Bangalore,Chris Gayle,175,65,269.2,,,,not out,2013,13,17,Pune Warriors India
598027,1,Royal Challengers Bangalore,Tillakaratne Dilshan,33,35,94.3,Luke Wright,caught,Ali Murtuza,c Ali Murtuza b Luke Wright,2013,5,0,Pune Warriors India
598027,1,Royal Challengers Bangalore,AB de Villiers,31,8,387.5,Mitchell Marsh,caught,Mithun Manhas,c Mithun Manhas b Mitchell Marsh,2013,3,3,Pune Warriors India
598027,1,Royal Challengers Bangalore,Virat Kohli,11,9,122.2,Ashoke Dinda,run out,Ashoke Dinda,run out Ashoke Dinda,2013,0,1,Pune Warriors India
598027,1,Royal Challengers Bangalore,Saurabh Tiwary,2,2,100.0,Ashoke Dinda,caught,Mitchell Marsh,c Mitchell Marsh b Ashoke Dinda,2013,0,0,Pune Warriors India
598027,1,Royal Challengers Bangalore,Ravi Rampaul,0,1,0.0,Ashoke Dinda,caught,Mitchell Marsh,c Mitchell Marsh b Ashoke Dinda,2013,0,0,Pune Warriors India
598028,2,Delhi Capitals,Ben Rohrer,49,29,169.0,Piyush Chawla,bowled,,b Piyush Chawla,2013,4,3,Punjab Kings
598028,2,Delhi Capitals,Mahela Jayawardene,39,41,95.1,Sandeep Sharma,caught,Manan Vohra,c Manan Vohra b Sandeep Sharma,2013,3,1,Punjab Kings
598028,2,Delhi Capitals,Virender Sehwag,30,22,136.4,Parvinder Awana,caught,Adam Gilchrist,c Adam Gilchrist b Parvinder Awana,2013,6,0,Punjab Kings
598028,2,Delhi Capitals,Morne Morkel,13,4,325.0,Piyush Chawla,caught,David Miller,c David Miller b Piyush Chawla,2013,0,2,Punjab Kings
598028,2,Delhi Capitals,CM Gautam,12,8,150.0,,,,not out,2013,2,0,Punjab Kings
598028,2,Delhi Capitals,Unmukt Chand,7,8,87.5,Praveen Kumar,bowled,,b Praveen Kumar,2013,0,1,Punjab Kings
598028,2,Delhi Capitals,Irfan Pathan,1,7,14.3,Sandeep Sharma,caught,Adam Gilchrist,c Adam Gilchrist b Sandeep Sharma,2013,0,0,Punjab Kings
598028,2,Delhi Capitals,David Warner,0,1,0.0,Sandeep Sharma,caught,Shaun Marsh,c Shaun Marsh b Sandeep Sharma,2013,0,0,Punjab Kings
598028,1,Punjab Kings,Shaun Marsh,45,44,102.3,Morne Morkel,caught,Irfan Pathan,c Irfan Pathan b Morne Morkel,2013,7,0,Delhi Capitals
598028,1,Punjab Kings,David Miller,44,24,183.3,,,,not out,2013,3,4,Delhi Capitals
598028,1,Punjab Kings,Adam Gilchrist,42,26,161.5,Irfan Pathan,caught and bowled,,c &b Irfan Pathan,2013,5,2,Delhi Capitals
598028,1,Punjab Kings,Rajagopal Sathish,22,13,169.2,Ashish Nehra,caught,Ben Rohrer,c Ben Rohrer b Ashish Nehra,2013,2,1,Delhi Capitals
598028,1,Punjab Kings,Azhar Mahmood,9,13,69.2,Ashish Nehra,caught,Siddarth Kaul,c Siddarth Kaul b Ashish Nehra,2013,1,0,Delhi Capitals
598029,1,Kolkata Knight Riders,Jacques Kallis,37,38,97.4,Pragyan Ojha,caught,Rohit Sharma,c Rohit Sharma b Pragyan Ojha,2013,4,0,Mumbai Indians
598029,1,Kolkata Knight Riders,Manoj Tiwary,33,24,137.5,Lasith Malinga,bowled,,b Lasith Malinga,2013,2,1,Mumbai Indians
598029,1,Kolkata Knight Riders,Eoin Morgan,31,25,124.0,Mitchell Johnson,caught,Rohit Sharma,c Rohit Sharma b Mitchell Johnson,2013,4,1,Mumbai Indians
598029,1,Kolkata Knight Riders,Gautam Gambhir,26,20,130.0,Pragyan Ojha,caught,Harbhajan Singh,c Harbhajan Singh b Pragyan Ojha,2013,2,1,Mumbai Indians
598029,1,Kolkata Knight Riders,Yusuf Pathan,19,5,380.0,Mitchell Johnson,caught,Harbhajan Singh,c Harbhajan Singh b Mitchell Johnson,2013,3,1,Mumbai Indians
598029,1,Kolkata Knight Riders,Debabrata Das,6,7,85.7,Lasith Malinga,bowled,,b Lasith Malinga,2013,1,0,Mumbai Indians
598029,1,Kolkata Knight Riders,Rajat Bhatia,1,1,100.0,,,,not out,2013,0,0,Mumbai Indians
598029,2,Mumbai Indians,Dwayne Smith,62,45,137.8,Sunil Narine,caught,BB McCullum (sub),c BB McCullum (sub) b Sunil Narine,2013,3,5,Kolkata Knight Riders
598029,2,Mumbai Indians,Rohit Sharma,34,28,121.4,Sunil Narine,caught and bowled,,c &b Sunil Narine,2013,1,2,Kolkata Knight Riders
598029,2,Mumbai Indians,Kieron Pollard,33,24,137.5,Rajat Bhatia,caught,Manoj Tiwary,c Manoj Tiwary b Rajat Bhatia,2013,2,1,Kolkata Knight Riders
598029,2,Mumbai Indians,Ambati Rayudu,13,8,162.5,,,,not out,2013,1,0,Kolkata Knight Riders
598029,2,Mumbai Indians,Harbhajan Singh,7,2,350.0,,,,not out,2013,0,1,Kolkata Knight Riders
598029,2,Mumbai Indians,Dinesh Karthik,7,6,116.7,Sachithra Senanayake,lbw,,lbw b Sachithra Senanayake,2013,1,0,Kolkata Knight Riders
598029,2,Mumbai Indians,Sachin Tendulkar,2,6,33.3,Sunil Narine,bowled,,b Sunil Narine,2013,0,0,Kolkata Knight Riders
598030,2,Chennai Super Kings,Mahendra Singh Dhoni,67,36,186.1,,,,not out,2013,7,4,Sunrisers Hyderabad
598030,2,Chennai Super Kings,Michael Hussey,45,26,173.1,Amit Mishra,caught,Quinton de Kock,c Quinton de Kock b Amit Mishra,2013,5,2,Sunrisers Hyderabad
598030,2,Chennai Super Kings,Murali Vijay,18,22,81.8,Amit Mishra,stumped,Quinton de Kock,stumped Quinton de Kock b Amit Mishra,2013,2,0,Sunrisers Hyderabad
598030,2,Chennai Super Kings,Suresh Raina,16,13,123.1,Amit Mishra,caught,Daren Sammy,c Daren Sammy b Amit Mishra,2013,1,0,Sunrisers Hyderabad
598030,2,Chennai Super Kings,Dwayne Bravo,7,16,43.8,Ishant Sharma,caught,Ashish Reddy,c Ashish Reddy b Ishant Sharma,2013,0,0,Sunrisers Hyderabad
598030,2,Chennai Super Kings,Ravindra Jadeja,1,4,25.0,Dale Steyn,caught,Amit Mishra,c Amit Mishra b Dale Steyn,2013,0,0,Sunrisers Hyderabad
598030,2,Chennai Super Kings,Chris Morris,0,1,0.0,,,,not out,2013,0,0,Sunrisers Hyderabad
598030,1,Sunrisers Hyderabad,Shikhar Dhawan,63,45,140.0,,,,not out,2013,10,0,Chennai Super Kings
598030,1,Sunrisers Hyderabad,Ashish Reddy,36,16,225.0,,,,not out,2013,2,3,Chennai Super Kings
598030,1,Sunrisers Hyderabad,Daren Sammy,19,12,158.3,Dwayne Bravo,caught,Chris Morris,c Chris Morris b Dwayne Bravo,2013,2,1,Chennai Super Kings
598030,1,Sunrisers Hyderabad,Amit Mishra,15,21,71.4,Ravichandran Ashwin,caught,Dwayne Bravo,c Dwayne Bravo b Ravichandran Ashwin,2013,2,0,Chennai Super Kings
598030,1,Sunrisers Hyderabad,Thalaivan Sargunam,10,17,58.8,Dwayne Bravo,caught and bowled,,c &b Dwayne Bravo,2013,0,0,Chennai Super Kings
598030,1,Sunrisers Hyderabad,Quinton de Kock,4,3,133.3,Mohit Sharma,caught,Murali Vijay,c Murali Vijay b Mohit Sharma,2013,1,0,Chennai Super Kings
598030,1,Sunrisers Hyderabad,Cameron White,2,3,66.7,Mohit Sharma,caught,Mahendra Singh Dhoni,c Mahendra Singh Dhoni b Mohit Sharma,2013,0,0,Chennai Super Kings
598030,1,Sunrisers Hyderabad,Hanuma Vihari,2,3,66.7,Jason Holder,run out,Suresh Raina,run out Suresh Raina,2013,0,0,Chennai Super Kings
598031,2,Kolkata Knight Riders,Manvinder Bisla,51,44,115.9,,,,not out,2013,3,3,Punjab Kings
598031,2,Kolkata Knight Riders,Eoin Morgan,42,26,161.5,Azhar Mahmood,caught,Gurkeerat Singh,c Gurkeerat Singh b Azhar Mahmood,2013,3,4,Punjab Kings
598031,2,Kolkata Knight Riders,Jacques Kallis,37,33,112.1,Harmeet Singh,caught,Adam Gilchrist,c Adam Gilchrist b Harmeet Singh,2013,6,0,Punjab Kings
598031,2,Kolkata Knight Riders,Gautam Gambhir,8,6,133.3,Azhar Mahmood,bowled,,b Azhar Mahmood,2013,2,0,Punjab Kings
598031,2,Kolkata Knight Riders,Sachithra Senanayake,0,0,0.0,,,,not out,2013,0,0,Punjab Kings
598031,2,Kolkata Knight Riders,Yusuf Pathan,0,1,0.0,Azhar Mahmood,caught,Adam Gilchrist,c Adam Gilchrist b Azhar Mahmood,2013,0,0,Punjab Kings
598031,1,Punjab Kings,Manan Vohra,31,21,147.6,Lakshmipathy Balaji,caught,Debabrata Das,c Debabrata Das b Lakshmipathy Balaji,2013,3,1,Kolkata Knight Riders
598031,1,Punjab Kings,Gurkeerat Singh,28,15,186.7,,,,not out,2013,2,2,Kolkata Knight Riders
598031,1,Punjab Kings,Adam Gilchrist,27,27,100.0,Rajat Bhatia,caught,Eoin Morgan,c Eoin Morgan b Rajat Bhatia,2013,4,0,Kolkata Knight Riders
598031,1,Punjab Kings,Mandeep Singh,25,20,125.0,Jacques Kallis,caught,Eoin Morgan,c Eoin Morgan b Jacques Kallis,2013,5,0,Kolkata Knight Riders
598031,1,Punjab Kings,David Hussey,21,20,105.0,Jacques Kallis,caught,Sachithra Senanayake,c Sachithra Senanayake b Jacques Kallis,2013,1,0,Kolkata Knight Riders
598031,1,Punjab Kings,David Miller,10,8,125.0,Sarabjit Ladda,bowled,,b Sarabjit Ladda,2013,0,1,Kolkata Knight Riders
598031,1,Punjab Kings,Azhar Mahmood,2,7,28.6,Sunil Narine,run out,"JH Kallis,MS Bisla","run out JH Kallis,MS Bisla",2013,0,0,Kolkata Knight Riders
598031,1,Punjab Kings,Piyush Chawla,0,2,0.0,,,,not out,2013,0,0,Kolkata Knight Riders
598032,2,Rajasthan Royals,Shane Watson,98,53,184.9,,,,not out,2013,13,4,Sunrisers Hyderabad
598032,2,Rajasthan Royals,Rahul Dravid,36,35,102.9,Thisara Perera,caught,Hanuma Vihari,c Hanuma Vihari b Thisara Perera,2013,4,1,Sunrisers Hyderabad
598032,2,Rajasthan Royals,Stuart Binny,9,10,90.0,,,,not out,2013,1,0,Sunrisers Hyderabad
598032,2,Rajasthan Royals,Ajinkya Rahane,1,9,11.1,Dale Steyn,caught,Kumar Sangakkara,c Kumar Sangakkara b Dale Steyn,2013,0,0,Sunrisers Hyderabad
598032,1,Sunrisers Hyderabad,Daren Sammy,60,41,146.3,James Faulkner,lbw,,lbw b James Faulkner,2013,8,1,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Amit Mishra,21,28,75.0,James Faulkner,caught,Kevon Cooper,c Kevon Cooper b James Faulkner,2013,2,0,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Dale Steyn,18,8,225.0,,,,not out,2013,2,1,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Ashish Reddy,14,11,127.3,Stuart Binny,caught,Ajinkya Rahane,c Ajinkya Rahane b Stuart Binny,2013,1,0,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Karn Sharma,6,8,75.0,James Faulkner,caught,Brad Hodge,c Brad Hodge b James Faulkner,2013,1,0,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Kumar Sangakkara,4,4,100.0,James Faulkner,caught,Shane Watson,c Shane Watson b James Faulkner,2013,1,0,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Thisara Perera,4,4,100.0,Ajit Chandila,caught,Kevon Cooper,c Kevon Cooper b Ajit Chandila,2013,1,0,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Hanuma Vihari,4,9,44.4,Kevon Cooper,caught,Dishant Yagnik,c Dishant Yagnik b Kevon Cooper,2013,0,0,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Akshath Reddy,2,5,40.0,Ajit Chandila,caught,Shane Watson,c Shane Watson b Ajit Chandila,2013,0,0,Rajasthan Royals
598032,1,Sunrisers Hyderabad,Shikhar Dhawan,0,2,0.0,James Faulkner,caught,Ajinkya Rahane,c Ajinkya Rahane b James Faulkner,2013,0,0,Rajasthan Royals
598033,1,Mumbai Indians,Dwayne Smith,50,36,138.9,Syed Mohammad,bowled,,b Syed Mohammad,2013,4,3,Royal Challengers Bangalore
598033,1,Mumbai Indians,Dinesh Karthik,43,33,130.3,Vinay Kumar,run out,Virat Kohli,run out Virat Kohli,2013,3,1,Royal Challengers Bangalore
598033,1,Mumbai Indians,Kieron Pollard,34,16,212.5,Vinay Kumar,caught,Ravi Rampaul,c Ravi Rampaul b Vinay Kumar,2013,2,3,Royal Challengers Bangalore
598033,1,Mumbai Indians,Sachin Tendulkar,23,13,176.9,RP Singh,lbw,,lbw b RP Singh,2013,5,0,Royal Challengers Bangalore
598033,1,Mumbai Indians,Harbhajan Singh,16,8,200.0,Ravi Rampaul,caught,Saurabh Tiwary,c Saurabh Tiwary b Ravi Rampaul,2013,3,0,Royal Challengers Bangalore
598033,1,Mumbai Indians,Rohit Sharma,10,8,125.0,Syed Mohammad,run out,"AB de Villiers,J Syed Mohammad","run out AB de Villiers,J Syed Mohammad",2013,1,0,Royal Challengers Bangalore
598033,1,Mumbai Indians,Mitchell Johnson,9,5,180.0,,,,not out,2013,0,1,Royal Challengers Bangalore
598033,1,Mumbai Indians,Lasith Malinga,0,1,0.0,,,,not out,2013,0,0,Royal Challengers Bangalore
598033,2,Royal Challengers Bangalore,Vinay Kumar,26,20,130.0,,,,not out,2013,4,0,Mumbai Indians
598033,2,Royal Challengers Bangalore,Ravi Rampaul,23,17,135.3,,,,not out,2013,3,0,Mumbai Indians
598033,2,Royal Challengers Bangalore,Saurabh Tiwary,21,19,110.5,Dwayne Smith,caught,Harbhajan Singh,c Harbhajan Singh b Dwayne Smith,2013,0,1,Mumbai Indians
598033,2,Royal Challengers Bangalore,Chris Gayle,18,20,90.0,Harbhajan Singh,caught,Ambati Rayudu,c Ambati Rayudu b Harbhajan Singh,2013,2,1,Mumbai Indians
598033,2,Royal Challengers Bangalore,Tillakaratne Dilshan,13,18,72.2,Dhawal Kulkarni,caught,Mitchell Johnson,c Mitchell Johnson b Dhawal Kulkarni,2013,2,0,Mumbai Indians
598033,2,Royal Challengers Bangalore,Arun Karthik,12,8,150.0,Harbhajan Singh,stumped,Dinesh Karthik,stumped Dinesh Karthik b Harbhajan Singh,2013,0,1,Mumbai Indians
598033,2,Royal Challengers Bangalore,Syed Mohammad,9,11,81.8,Dwayne Smith,caught,Mitchell Johnson,c Mitchell Johnson b Dwayne Smith,2013,1,0,Mumbai Indians
598033,2,Royal Challengers Bangalore,AB de Villiers,2,3,66.7,Dhawal Kulkarni,caught,Dinesh Karthik,c Dinesh Karthik b Dhawal Kulkarni,2013,0,0,Mumbai Indians
598033,2,Royal Challengers Bangalore,Virat Kohli,1,4,25.0,Dhawal Kulkarni,caught,Dinesh Karthik,c Dinesh Karthik b Dhawal Kulkarni,2013,0,0,Mumbai Indians
598034,1,Chennai Super Kings,Michael Hussey,95,59,161.0,Sunil Narine,caught,Debabrata Das,c Debabrata Das b Sunil Narine,2013,11,2,Kolkata Knight Riders
598034,1,Chennai Super Kings,Suresh Raina,44,25,176.0,Lakshmipathy Balaji,run out,"DB Das,L Balaji","run out DB Das,L Balaji",2013,4,1,Kolkata Knight Riders
598034,1,Chennai Super Kings,Wriddhiman Saha,39,23,169.6,Rajat Bhatia,caught,Eoin Morgan,c Eoin Morgan b Rajat Bhatia,2013,4,2,Kolkata Knight Riders
598034,1,Chennai Super Kings,Mahendra Singh Dhoni,18,12,150.0,,,,not out,2013,1,1,Kolkata Knight Riders
598034,1,Chennai Super Kings,Ravindra Jadeja,1,1,100.0,,,,not out,2013,0,0,Kolkata Knight Riders
598034,2,Kolkata Knight Riders,Manvinder Bisla,92,60,153.3,Dwayne Bravo,run out,Michael Hussey,run out Michael Hussey,2013,14,2,Chennai Super Kings
598034,2,Kolkata Knight Riders,Eoin Morgan,32,22,145.5,,,,not out,2013,2,2,Chennai Super Kings
598034,2,Kolkata Knight Riders,Jacques Kallis,19,20,95.0,Dwayne Bravo,caught,Dirk Nannes,c Dirk Nannes b Dwayne Bravo,2013,0,1,Chennai Super Kings
598034,2,Kolkata Knight Riders,Gautam Gambhir,14,8,175.0,Chris Morris,bowled,,b Chris Morris,2013,3,0,Chennai Super Kings
598034,2,Kolkata Knight Riders,Brendon McCullum,6,7,85.7,Mohit Sharma,bowled,,b Mohit Sharma,2013,1,0,Chennai Super Kings
598034,2,Kolkata Knight Riders,Yusuf Pathan,3,3,100.0,,,,not out,2013,0,0,Chennai Super Kings
598035,1,Delhi Capitals,David Warner,51,25,204.0,,,,not out,2013,4,4,Pune Warriors India
598035,1,Delhi Capitals,Virender Sehwag,28,26,107.7,Ashoke Dinda,caught,Robin Uthappa,c Robin Uthappa b Ashoke Dinda,2013,2,2,Pune Warriors India
598035,1,Delhi Capitals,Kedar Jadhav,25,19,131.6,Ashoke Dinda,caught,Mithun Manhas,c Mithun Manhas b Ashoke Dinda,2013,0,2,Pune Warriors India
598035,1,Delhi Capitals,Unmukt Chand,17,19,89.5,Rahul Sharma,caught,Robin Uthappa,c Robin Uthappa b Rahul Sharma,2013,2,0,Pune Warriors India
598035,1,Delhi Capitals,Ben Rohrer,13,13,100.0,Abhishek Nayar,caught,Robin Uthappa,c Robin Uthappa b Abhishek Nayar,2013,1,0,Pune Warriors India
598035,1,Delhi Capitals,Mahela Jayawardene,12,17,70.6,Ashoke Dinda,caught,Luke Wright,c Luke Wright b Ashoke Dinda,2013,2,0,Pune Warriors India
598035,1,Delhi Capitals,Irfan Pathan,4,1,400.0,,,,not out,2013,1,0,Pune Warriors India
598035,2,Pune Warriors India,Aaron Finch,37,33,112.1,Irfan Pathan,caught,Kedar Jadhav,c Kedar Jadhav b Irfan Pathan,2013,5,0,Delhi Capitals
598035,2,Pune Warriors India,Robin Uthappa,37,33,112.1,Irfan Pathan,caught,Unmukt Chand,c Unmukt Chand b Irfan Pathan,2013,4,0,Delhi Capitals
598035,2,Pune Warriors India,Yuvraj Singh,31,24,129.2,Umesh Yadav,caught,Ben Rohrer,c Ben Rohrer b Umesh Yadav,2013,4,0,Delhi Capitals
598035,2,Pune Warriors India,Luke Wright,19,18,105.6,Umesh Yadav,caught,David Warner,c David Warner b Umesh Yadav,2013,3,0,Delhi Capitals
598035,2,Pune Warriors India,Steve Smith,17,8,212.5,,,,not out,2013,2,1,Delhi Capitals
598035,2,Pune Warriors India,Mithun Manhas,2,4,50.0,,,,not out,2013,0,0,Delhi Capitals
598036,2,Rajasthan Royals,Sanju Samson,63,41,153.7,Ravi Rampaul,caught,Murali Kartik,c Murali Kartik b Ravi Rampaul,2013,7,2,Royal Challengers Bangalore
598036,2,Rajasthan Royals,Shane Watson,41,31,132.3,RP Singh,caught,AB de Villiers,c AB de Villiers b RP Singh,2013,3,1,Royal Challengers Bangalore
598036,2,Rajasthan Royals,Brad Hodge,32,18,177.8,Vinay Kumar,bowled,,b Vinay Kumar,2013,1,2,Royal Challengers Bangalore
598036,2,Rajasthan Royals,Rahul Dravid,22,17,129.4,Moises Henriques,bowled,,b Moises Henriques,2013,4,0,Royal Challengers Bangalore
598036,2,Rajasthan Royals,Stuart Binny,6,3,200.0,,,,not out,2013,1,0,Royal Challengers Bangalore
598036,2,Rajasthan Royals,Ajinkya Rahane,2,7,28.6,Ravi Rampaul,caught,RP Singh,c RP Singh b Ravi Rampaul,2013,0,0,Royal Challengers Bangalore
598036,2,Rajasthan Royals,James Faulkner,1,1,100.0,,,,not out,2013,0,0,Royal Challengers Bangalore
598036,2,Rajasthan Royals,Owais Shah,1,1,100.0,Vinay Kumar,run out,"V Kohli,AB de Villiers","run out V Kohli,AB de Villiers",2013,0,0,Royal Challengers Bangalore
598036,1,Royal Challengers Bangalore,Chris Gayle,34,15,226.7,Shane Watson,caught,Sanju Samson,c Sanju Samson b Shane Watson,2013,6,1,Rajasthan Royals
598036,1,Royal Challengers Bangalore,Virat Kohli,32,35,91.4,Shane Watson,caught,James Faulkner,c James Faulkner b Shane Watson,2013,3,0,Rajasthan Royals
598036,1,Royal Challengers Bangalore,Vinay Kumar,22,6,366.7,,,,not out,2013,0,3,Rajasthan Royals
598036,1,Royal Challengers Bangalore,Moises Henriques,22,18,122.2,Shane Watson,run out,"JP Faulkner,SV Samson","run out JP Faulkner,SV Samson",2013,2,1,Rajasthan Royals
598036,1,Royal Challengers Bangalore,AB de Villiers,21,13,161.5,S Sreesanth,caught,James Faulkner,c James Faulkner b S Sreesanth,2013,3,0,Rajasthan Royals
598036,1,Royal Challengers Bangalore,Abhinav Mukund,19,21,90.5,Siddharth Trivedi,bowled,,b Siddharth Trivedi,2013,1,0,Rajasthan Royals
598036,1,Royal Challengers Bangalore,Saurabh Tiwary,8,8,100.0,,,,not out,2013,0,0,Rajasthan Royals
598036,1,Royal Challengers Bangalore,Ravi Rampaul,3,4,75.0,Shane Watson,caught,Sanju Samson,c Sanju Samson b Shane Watson,2013,0,0,Rajasthan Royals
598037,1,Mumbai Indians,Rohit Sharma,79,39,202.6,,,,not out,2013,6,6,Punjab Kings
598037,1,Mumbai Indians,Dwayne Smith,33,32,103.1,Piyush Chawla,caught,David Miller,c David Miller b Piyush Chawla,2013,3,1,Punjab Kings
598037,1,Mumbai Indians,Dinesh Karthik,25,19,131.6,Manpreet Gony,bowled,,b Manpreet Gony,2013,2,1,Punjab Kings
598037,1,Mumbai Indians,Kieron Pollard,20,20,100.0,,,,not out,2013,1,1,Punjab Kings
598037,1,Mumbai Indians,Sachin Tendulkar,9,10,90.0,Praveen Kumar,bowled,,b Praveen Kumar,2013,2,0,Punjab Kings
598037,2,Punjab Kings,David Miller,56,34,164.7,Mitchell Johnson,caught,Sachin Tendulkar,c Sachin Tendulkar b Mitchell Johnson,2013,1,5,Mumbai Indians
598037,2,Punjab Kings,David Hussey,34,18,188.9,Pragyan Ojha,caught,Mitchell Johnson,c Mitchell Johnson b Pragyan Ojha,2013,5,1,Mumbai Indians
598037,2,Punjab Kings,Praveen Kumar,24,14,171.4,Dhawal Kulkarni,caught,Sachin Tendulkar,c Sachin Tendulkar b Dhawal Kulkarni,2013,1,2,Mumbai Indians
598037,2,Punjab Kings,Piyush Chawla,12,10,120.0,Dhawal Kulkarni,caught,Ambati Rayudu,c Ambati Rayudu b Dhawal Kulkarni,2013,0,1,Mumbai Indians
598037,2,Punjab Kings,Shaun Marsh,10,12,83.3,Pragyan Ojha,caught,Kieron Pollard,c Kieron Pollard b Pragyan Ojha,2013,1,0,Mumbai Indians
598037,2,Punjab Kings,Mandeep Singh,9,8,112.5,Lasith Malinga,bowled,,b Lasith Malinga,2013,2,0,Mumbai Indians
598037,2,Punjab Kings,Azhar Mahmood,9,13,69.2,Harbhajan Singh,caught,Dinesh Karthik,c Dinesh Karthik b Harbhajan Singh,2013,1,0,Mumbai Indians
598037,2,Punjab Kings,Gurkeerat Singh,2,4,50.0,Harbhajan Singh,caught,Dwayne Smith,c Dwayne Smith b Harbhajan Singh,2013,0,0,Mumbai Indians
598037,2,Punjab Kings,Manan Vohra,1,2,50.0,Mitchell Johnson,caught,Kieron Pollard,c Kieron Pollard b Mitchell Johnson,2013,0,0,Mumbai Indians
598037,2,Punjab Kings,Parvinder Awana,0,2,0.0,,,,not out,2013,0,0,Mumbai Indians
598037,2,Punjab Kings,Manpreet Gony,0,3,0.0,Harbhajan Singh,caught,Dinesh Karthik,c Dinesh Karthik b Harbhajan Singh,2013,0,0,Mumbai Indians
598038,1,Chennai Super Kings,Suresh Raina,63,50,126.0,,,,not out,2013,5,1,Pune Warriors India
598038,1,Chennai Super Kings,Mahendra Singh Dhoni,45,16,281.2,,,,not out,2013,4,3,Pune Warriors India
598038,1,Chennai Super Kings,Subramaniam Badrinath,34,31,109.7,Luke Wright,caught,Steve Smith,c Steve Smith b Luke Wright,2013,2,0,Pune Warriors India
598038,1,Chennai Super Kings,Wriddhiman Saha,13,15,86.7,Rahul Sharma,lbw,,lbw b Rahul Sharma,2013,1,1,Pune Warriors India
598038,1,Chennai Super Kings,Michael Hussey,5,8,62.5,Kane Richardson,bowled,,b Kane Richardson,2013,1,0,Pune Warriors India
598038,2,Pune Warriors India,Steve Smith,35,39,89.7,Ravindra Jadeja,caught and bowled,,c &b Ravindra Jadeja,2013,3,0,Chennai Super Kings
598038,2,Pune Warriors India,Kane Richardson,26,20,130.0,Chris Morris,caught,Suresh Raina,c Suresh Raina b Chris Morris,2013,2,1,Chennai Super Kings
598038,2,Pune Warriors India,Bhuvneshwar Kumar,24,24,100.0,,,,not out,2013,1,1,Chennai Super Kings
598038,2,Pune Warriors India,Aaron Finch,15,8,187.5,Mohit Sharma,caught,Mahendra Singh Dhoni,c Mahendra Singh Dhoni b Mohit Sharma,2013,2,1,Chennai Super Kings
598038,2,Pune Warriors India,Robin Uthappa,10,11,90.9,Chris Morris,run out,Suresh Raina,run out Suresh Raina,2013,0,1,Chennai Super Kings
598038,2,Pune Warriors India,Yuvraj Singh,5,4,125.0,Mohit Sharma,caught,Mahendra Singh Dhoni,c Mahendra Singh Dhoni b Mohit Sharma,2013,1,0,Chennai Super Kings
598038,2,Pune Warriors India,Ashoke Dinda,2,2,100.0,,,,not out,2013,0,0,Chennai Super Kings
598038,2,Pune Warriors India,Abhishek Nayar,2,4,50.0,Ravichandran Ashwin,run out,"JA Morkel,R Ashwin","run out JA Morkel,R Ashwin",2013,0,0,Chennai Super Kings
598038,2,Pune Warriors India,Luke Wright,2,6,33.3,Albie Morkel,run out,Albie Morkel,run out Albie Morkel,2013,0,0,Chennai Super Kings
598038,2,Pune Warriors India,Rahul Sharma,0,1,0.0,Dwayne Bravo,caught,Suresh Raina,c Suresh Raina b Dwayne Bravo,2013,0,0,Chennai Super Kings
598038,2,Pune Warriors India,Tirumalasetti Suman,0,1,0.0,Mohit Sharma,lbw,,lbw b Mohit Sharma,2013,0,0,Chennai Super Kings
598039,1,Mumbai Indians,Dwayne Smith,38,39,97.4,Amit Mishra,lbw,,lbw b Amit Mishra,2013,3,2,Sunrisers Hyderabad
598039,1,Mumbai Indians,Ambati Rayudu,34,26,130.8,,,,not out,2013,4,0,Sunrisers Hyderabad
